organization,year,pubs,trailingpubs,rank,rank_unique
"University of Ontario Institute of Technology",1990,0,0,99,105
"University of Ontario Institute of Technology",1991,0,0,141,242
"University of Ontario Institute of Technology",1992,0,0,165,177
"University of Ontario Institute of Technology",1993,0,0,159,441
"University of Ontario Institute of Technology",1994,0,0,164,452
"University of Ontario Institute of Technology",1995,0,0,164,449
"University of Ontario Institute of Technology",1996,0,0,171,424
"University of Ontario Institute of Technology",1997,0,0,180,510
"University of Ontario Institute of Technology",1998,0,0,194,459
"University of Ontario Institute of Technology",1999,0,0,202,363
"University of Ontario Institute of Technology",2000,0,0,203,378
"University of Ontario Institute of Technology",2001,0,0,191,575
"University of Ontario Institute of Technology",2002,0,0,187,574
"University of Ontario Institute of Technology",2003,0,0,193,355
"University of Ontario Institute of Technology",2004,0,0,205,350
"University of Ontario Institute of Technology",2005,0,0,209,499
"University of Ontario Institute of Technology",2006,0,0,211,578
"University of Ontario Institute of Technology",2007,0,0,224,410
"University of Ontario Institute of Technology",2008,0,0,253,500
"University of Ontario Institute of Technology",2009,0,0,288,537
"University of Ontario Institute of Technology",2010,0,0,299,323
"University of Ontario Institute of Technology",2011,0,0,302,365
"University of Ontario Institute of Technology",2012,0,0,295,367
"University of Ontario Institute of Technology",2013,0,0,302,597
"University of Ontario Institute of Technology",2014,1,1,182,182
"University of Ontario Institute of Technology",2015,0,1,190,194
"University of Ontario Institute of Technology",2016,0,1,199,275
"University of Ontario Institute of Technology",2017,0,0,344,601
"University of Ontario Institute of Technology",2018,0,0,360,422
"University of Pennsylvania",1990,0,0,99,628
"University of Pennsylvania",1991,0,0,141,587
"University of Pennsylvania",1992,0,0,165,425
"University of Pennsylvania",1993,0,0,159,606
"University of Pennsylvania",1994,0,0,164,643
"University of Pennsylvania",1995,0,0,164,617
"University of Pennsylvania",1996,0,0,171,475
"University of Pennsylvania",1997,0,0,180,254
"University of Pennsylvania",1998,0,0,194,556
"University of Pennsylvania",1999,0,0,202,336
"University of Pennsylvania",2000,0,0,203,315
"University of Pennsylvania",2001,0,0,191,628
"University of Pennsylvania",2002,0,0,187,333
"University of Pennsylvania",2003,0,0,193,507
"University of Pennsylvania",2004,0,0,205,285
"University of Pennsylvania",2005,0,0,209,570
"University of Pennsylvania",2006,0,0,211,421
"University of Pennsylvania",2007,0,0,224,616
"University of Pennsylvania",2008,0,0,253,338
"University of Pennsylvania",2009,0,0,288,533
"University of Pennsylvania",2010,0,0,299,653
"University of Pennsylvania",2011,0,0,302,459
"University of Pennsylvania",2012,0,0,295,576
"University of Pennsylvania",2013,0,0,302,307
"University of Pennsylvania",2014,0,0,298,529
"University of Pennsylvania",2015,0,0,306,658
"University of Pennsylvania",2016,4,4,106,121
"University of Pennsylvania",2017,0,4,109,116
"University of Pennsylvania",2018,0,4,114,122
"University of Reading, U.K.",1990,0,0,99,382
"University of Reading, U.K.",1991,0,0,141,472
"University of Reading, U.K.",1992,0,0,165,270
"University of Reading, U.K.",1993,0,0,159,216
"University of Reading, U.K.",1994,0,0,164,377
"University of Reading, U.K.",1995,0,0,164,533
"University of Reading, U.K.",1996,0,0,171,178
"University of Reading, U.K.",1997,0,0,180,503
"University of Reading, U.K.",1998,0,0,194,620
"University of Reading, U.K.",1999,0,0,202,552
"University of Reading, U.K.",2000,1,1,103,138
"University of Reading, U.K.",2001,0,1,111,172
"University of Reading, U.K.",2002,0,1,113,161
"University of Reading, U.K.",2003,0,0,193,482
"University of Reading, U.K.",2004,0,0,205,571
"University of Reading, U.K.",2005,0,0,209,469
"University of Reading, U.K.",2006,0,0,211,535
"University of Reading, U.K.",2007,0,0,224,519
"University of Reading, U.K.",2008,0,0,253,625
"University of Reading, U.K.",2009,0,0,288,339
"University of Reading, U.K.",2010,0,0,299,345
"University of Reading, U.K.",2011,0,0,302,577
"University of Reading, U.K.",2012,0,0,295,579
"University of Reading, U.K.",2013,0,0,302,314
"University of Reading, U.K.",2014,0,0,298,404
"University of Reading, U.K.",2015,0,0,306,443
"University of Reading, U.K.",2016,0,0,325,493
"University of Reading, U.K.",2017,0,0,344,467
"University of Reading, U.K.",2018,0,0,360,364
"University of Southern California",1990,0,0,99,417
"University of Southern California",1991,0,0,141,406
"University of Southern California",1992,0,0,165,641
"University of Southern California",1993,0,0,159,493
"University of Southern California",1994,0,0,164,650
"University of Southern California",1995,0,0,164,591
"University of Southern California",1996,0,0,171,277
"University of Southern California",1997,0,0,180,261
"University of Southern California",1998,0,0,194,611
"University of Southern California",1999,0,0,202,511
"University of Southern California",2000,0,0,203,389
"University of Southern California",2001,0,0,191,209
"University of Southern California",2002,0,0,187,434
"University of Southern California",2003,0,0,193,392
"University of Southern California",2004,0,0,205,508
"University of Southern California",2005,0,0,209,253
"University of Southern California",2006,0,0,211,560
"University of Southern California",2007,0,0,224,529
"University of Southern California",2008,0,0,253,491
"University of Southern California",2009,0,0,288,302
"University of Southern California",2010,0,0,299,319
"University of Southern California",2011,0,0,302,486
"University of Southern California",2012,0,0,295,368
"University of Southern California",2013,0,0,302,376
"University of Southern California",2014,0,0,298,388
"University of Southern California",2015,0,0,306,323
"University of Southern California",2016,3,3,125,133
"University of Southern California",2017,0,3,128,148
"University of Southern California",2018,2,5,98,105
"University of Stavanger",1990,0,0,99,448
"University of Stavanger",1991,0,0,141,155
"University of Stavanger",1992,0,0,165,245
"University of Stavanger",1993,0,0,159,196
"University of Stavanger",1994,0,0,164,257
"University of Stavanger",1995,0,0,164,398
"University of Stavanger",1996,0,0,171,380
"University of Stavanger",1997,0,0,180,355
"University of Stavanger",1998,0,0,194,262
"University of Stavanger",1999,0,0,202,641
"University of Stavanger",2000,0,0,203,461
"University of Stavanger",2001,0,0,191,217
"University of Stavanger",2002,0,0,187,601
"University of Stavanger",2003,0,0,193,401
"University of Stavanger",2004,0,0,205,347
"University of Stavanger",2005,0,0,209,263
"University of Stavanger",2006,0,0,211,454
"University of Stavanger",2007,0,0,224,544
"University of Stavanger",2008,0,0,253,482
"University of Stavanger",2009,0,0,288,595
"University of Stavanger",2010,0,0,299,641
"University of Stavanger",2011,1,1,183,291
"University of Stavanger",2012,0,1,183,238
"University of Stavanger",2013,0,1,188,192
"University of Stavanger",2014,0,0,298,486
"University of Stavanger",2015,0,0,306,336
"University of Stavanger",2016,0,0,325,463
"University of Stavanger",2017,0,0,344,365
"University of Stavanger",2018,0,0,360,550
"University of Surrey",1990,0,0,99,395
"University of Surrey",1991,0,0,141,307
"University of Surrey",1992,0,0,165,569
"University of Surrey",1993,0,0,159,643
"University of Surrey",1994,0,0,164,176
"University of Surrey",1995,0,0,164,586
"University of Surrey",1996,0,0,171,231
"University of Surrey",1997,0,0,180,351
"University of Surrey",1998,0,0,194,415
"University of Surrey",1999,0,0,202,645
"University of Surrey",2000,0,0,203,404
"University of Surrey",2001,0,0,191,589
"University of Surrey",2002,0,0,187,301
"University of Surrey",2003,0,0,193,550
"University of Surrey",2004,0,0,205,592
"University of Surrey",2005,0,0,209,502
"University of Surrey",2006,0,0,211,280
"University of Surrey",2007,0,0,224,504
"University of Surrey",2008,0,0,253,644
"University of Surrey",2009,0,0,288,535
"University of Surrey",2010,0,0,299,318
"University of Surrey",2011,0,0,302,505
"University of Surrey",2012,1,1,183,282
"University of Surrey",2013,0,1,188,270
"University of Surrey",2014,0,1,182,292
"University of Surrey",2015,0,0,306,386
"University of Surrey",2016,0,0,325,589
"University of Surrey",2017,0,0,344,605
"University of Surrey",2018,0,0,360,373
"University of Texas",1990,0,0,99,657
"University of Texas",1991,0,0,141,339
"University of Texas",1992,0,0,165,392
"University of Texas",1993,0,0,159,523
"University of Texas",1994,0,0,164,345
"University of Texas",1995,0,0,164,608
"University of Texas",1996,0,0,171,197
"University of Texas",1997,0,0,180,379
"University of Texas",1998,0,0,194,264
"University of Texas",1999,0,0,202,415
"University of Texas",2000,0,0,203,317
"University of Texas",2001,0,0,191,513
"University of Texas",2002,0,0,187,192
"University of Texas",2003,0,0,193,369
"University of Texas",2004,0,0,205,441
"University of Texas",2005,0,0,209,590
"University of Texas",2006,0,0,211,277
"University of Texas",2007,0,0,224,659
"University of Texas",2008,0,0,253,641
"University of Texas",2009,0,0,288,370
"University of Texas",2010,0,0,299,306
"University of Texas",2011,0,0,302,362
"University of Texas",2012,0,0,295,595
"University of Texas",2013,0,0,302,459
"University of Texas",2014,0,0,298,490
"University of Texas",2015,0,0,306,311
"University of Texas",2016,2,2,149,150
"University of Texas",2017,0,2,162,209
"University of Texas",2018,1,3,138,158
"University of Venice",1990,0,0,99,314
"University of Venice",1991,0,0,141,362
"University of Venice",1992,0,0,165,385
"University of Venice",1993,0,0,159,301
"University of Venice",1994,0,0,164,386
"University of Venice",1995,0,0,164,328
"University of Venice",1996,0,0,171,217
"University of Venice",1997,0,0,180,182
"University of Venice",1998,0,0,194,268
"University of Venice",1999,0,0,202,639
"University of Venice",2000,0,0,203,220
"University of Venice",2001,0,0,191,565
"University of Venice",2002,0,0,187,382
"University of Venice",2003,0,0,193,227
"University of Venice",2004,0,0,205,556
"University of Venice",2005,0,0,209,261
"University of Venice",2006,0,0,211,589
"University of Venice",2007,0,0,224,364
"University of Venice",2008,0,0,253,417
"University of Venice",2009,0,0,288,524
"University of Venice",2010,0,0,299,557
"University of Venice",2011,0,0,302,484
"University of Venice",2012,1,1,183,284
"University of Venice",2013,0,1,188,243
"University of Venice",2014,1,2,137,138
"University of Venice",2015,0,1,190,207
"University of Venice",2016,0,1,199,304
"University of Venice",2017,0,0,344,430
"University of Venice",2018,0,0,360,451
"University of Vienna",1990,0,0,99,411
"University of Vienna",1991,0,0,141,390
"University of Vienna",1992,0,0,165,454
"University of Vienna",1993,0,0,159,258
"University of Vienna",1994,0,0,164,492
"University of Vienna",1995,0,0,164,486
"University of Vienna",1996,0,0,171,348
"University of Vienna",1997,0,0,180,271
"University of Vienna",1998,0,0,194,385
"University of Vienna",1999,0,0,202,522
"University of Vienna",2000,0,0,203,289
"University of Vienna",2001,0,0,191,370
"University of Vienna",2002,0,0,187,402
"University of Vienna",2003,0,0,193,588
"University of Vienna",2004,0,0,205,567
"University of Vienna",2005,0,0,209,385
"University of Vienna",2006,0,0,211,326
"University of Vienna",2007,0,0,224,652
"University of Vienna",2008,0,0,253,347
"University of Vienna",2009,0,0,288,295
"University of Vienna",2010,1,1,178,225
"University of Vienna",2011,0,1,183,251
"University of Vienna",2012,0,1,183,271
"University of Vienna",2013,0,0,302,400
"University of Vienna",2014,0,0,298,305
"University of Vienna",2015,0,0,306,460
"University of Vienna",2016,0,0,325,652
"University of Vienna",2017,0,0,344,626
"University of Vienna",2018,0,0,360,418
"University of Virginia",1990,0,0,99,330
"University of Virginia",1991,0,0,141,404
"University of Virginia",1992,0,0,165,477
"University of Virginia",1993,0,0,159,571
"University of Virginia",1994,0,0,164,616
"University of Virginia",1995,0,0,164,239
"University of Virginia",1996,0,0,171,523
"University of Virginia",1997,0,0,180,274
"University of Virginia",1998,0,0,194,403
"University of Virginia",1999,0,0,202,565
"University of Virginia",2000,0,0,203,623
"University of Virginia",2001,0,0,191,489
"University of Virginia",2002,0,0,187,397
"University of Virginia",2003,0,0,193,286
"University of Virginia",2004,0,0,205,612
"University of Virginia",2005,0,0,209,289
"University of Virginia",2006,0,0,211,494
"University of Virginia",2007,0,0,224,323
"University of Virginia",2008,0,0,253,445
"University of Virginia",2009,0,0,288,585
"University of Virginia",2010,0,0,299,539
"University of Virginia",2011,0,0,302,465
"University of Virginia",2012,0,0,295,564
"University of Virginia",2013,0,0,302,623
"University of Virginia",2014,0,0,298,437
"University of Virginia",2015,0,0,306,503
"University of Virginia",2016,1,1,199,201
"University of Virginia",2017,0,1,215,224
"University of Virginia",2018,1,2,168,169
"University of Washington",1990,0,0,99,598
"University of Washington",1991,0,0,141,351
"University of Washington",1992,0,0,165,386
"University of Washington",1993,0,0,159,545
"University of Washington",1994,0,0,164,414
"University of Washington",1995,0,0,164,219
"University of Washington",1996,0,0,171,433
"University of Washington",1997,0,0,180,552
"University of Washington",1998,0,0,194,425
"University of Washington",1999,0,0,202,632
"University of Washington",2000,0,0,203,271
"University of Washington",2001,0,0,191,449
"University of Washington",2002,0,0,187,197
"University of Washington",2003,0,0,193,312
"University of Washington",2004,0,0,205,315
"University of Washington",2005,0,0,209,547
"University of Washington",2006,0,0,211,258
"University of Washington",2007,0,0,224,507
"University of Washington",2008,0,0,253,581
"University of Washington",2009,0,0,288,659
"University of Washington",2010,0,0,299,509
"University of Washington",2011,0,0,302,653
"University of Washington",2012,0,0,295,614
"University of Washington",2013,0,0,302,496
"University of Washington",2014,0,0,298,503
"University of Washington",2015,0,0,306,510
